Source Name	Sample Name	Description	Comment [PMI ORIG REF#]	Comment [PMI REF#]	Comment [PMI SOURCE REF#]	Comment [comment]	Material Type	Term Source Ref	Term Accession Number	Characteristics [sex (EFO:0000695)]	Term Source Ref	Term Accession Number	Comment [Stage tested (and origin)]	Characteristics [developmental stage (EFO:0000399)]	Term Source Ref	Term Accession Number	Characteristics [age (EFO:0000246)]	Unit	Term Source Ref	Term Accession Number
PresidentsMalariaInitiative	PMI1405		G9713	PMI SOURCE REF#	PMI1405		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1406		G9709	PMI SOURCE REF#	PMI1406		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1407		G9710	PMI SOURCE REF#	PMI1407		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1408		G9711	PMI SOURCE REF#	PMI1408		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1409		G9719	PMI SOURCE REF#	PMI1409		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1410		G9714	PMI SOURCE REF#	PMI1410		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1411		G9715	PMI SOURCE REF#	PMI1411		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1412		G9720	PMI SOURCE REF#	PMI1412		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1413		G9716	PMI SOURCE REF#	PMI1413		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1414		G9717	PMI SOURCE REF#	PMI1414		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1415		G9718	PMI SOURCE REF#	PMI1415		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1416		G9727	PMI SOURCE REF#	PMI1416		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1417		G9724	PMI SOURCE REF#	PMI1417		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1418		G9721	PMI SOURCE REF#	PMI1418		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1419		G9723	PMI SOURCE REF#	PMI1419		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1420		G9725	PMI SOURCE REF#	PMI1420		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1421		G9726	PMI SOURCE REF#	PMI1421		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1422		G9722	PMI SOURCE REF#	PMI1422		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1423		G9729	PMI SOURCE REF#	PMI1423		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1424		G9733	PMI SOURCE REF#	PMI1424		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1425		G9730	PMI SOURCE REF#	PMI1425		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1426		G9728	PMI SOURCE REF#	PMI1426		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1427		G9731	PMI SOURCE REF#	PMI1427		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1428		G9732	PMI SOURCE REF#	PMI1428		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1429		G9734	PMI SOURCE REF#	PMI1429		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1430		G9740	PMI SOURCE REF#	PMI1430		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1431		G9735	PMI SOURCE REF#	PMI1431		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1432		G9736	PMI SOURCE REF#	PMI1432		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1433		G9741	PMI SOURCE REF#	PMI1433		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1434		G9737	PMI SOURCE REF#	PMI1434		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1435		G9738	PMI SOURCE REF#	PMI1435		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1436		G9739	PMI SOURCE REF#	PMI1436		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1437		G9742	PMI SOURCE REF#	PMI1437		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1439		G9743	PMI SOURCE REF#	PMI1439		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1440		G9744	PMI SOURCE REF#	PMI1440		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1441		G9748	PMI SOURCE REF#	PMI1441		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1442		G9745	PMI SOURCE REF#	PMI1442		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1443		G9746	PMI SOURCE REF#	PMI1443		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1444		G9747	PMI SOURCE REF#	PMI1444		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1445		G9751	PMI SOURCE REF#	PMI1445		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1446		G9752	PMI SOURCE REF#	PMI1446		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1447		G9753	PMI SOURCE REF#	PMI1447		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1448		G9750	PMI SOURCE REF#	PMI1448		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1449		G9754	PMI SOURCE REF#	PMI1449		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1450		G9755	PMI SOURCE REF#	PMI1450		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1451		G9749	PMI SOURCE REF#	PMI1451		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1452		G9761	PMI SOURCE REF#	PMI1452		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1453		G9756	PMI SOURCE REF#	PMI1453		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1454		G9757	PMI SOURCE REF#	PMI1454		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1455		G9762	PMI SOURCE REF#	PMI1455		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1456		G9758	PMI SOURCE REF#	PMI1456		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1457		G9759	PMI SOURCE REF#	PMI1457		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1458		G9760	PMI SOURCE REF#	PMI1458		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1459		G9767	PMI SOURCE REF#	PMI1459		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1460		G9764	PMI SOURCE REF#	PMI1460		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1461		G9765	PMI SOURCE REF#	PMI1461		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1462		G9768	PMI SOURCE REF#	PMI1462		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1463		G9769	PMI SOURCE REF#	PMI1463		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1464		G9766	PMI SOURCE REF#	PMI1464		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1465		G9763	PMI SOURCE REF#	PMI1465		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1466		G9774	PMI SOURCE REF#	PMI1466		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1467		G9770	PMI SOURCE REF#	PMI1467		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1468		G9771	PMI SOURCE REF#	PMI1468		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1469		G9772	PMI SOURCE REF#	PMI1469		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1470		G9773	PMI SOURCE REF#	PMI1470		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1471		G9775	PMI SOURCE REF#	PMI1471		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1472		G9776	PMI SOURCE REF#	PMI1472		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1473		G9777	PMI SOURCE REF#	PMI1473		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1474		G9778	PMI SOURCE REF#	PMI1474		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1475		G9779	PMI SOURCE REF#	PMI1475		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1476		G9780	PMI SOURCE REF#	PMI1476		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1477		G9825	PMI SOURCE REF#	PMI1477		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1478		G9782	PMI SOURCE REF#	PMI1478		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1479		G9783	PMI SOURCE REF#	PMI1479		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1480		G9784	PMI SOURCE REF#	PMI1480		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1481		G9785	PMI SOURCE REF#	PMI1481		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1482		G9786	PMI SOURCE REF#	PMI1482		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1483		G9787	PMI SOURCE REF#	PMI1483		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1484		G9789	PMI SOURCE REF#	PMI1484		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1485		G9788	PMI SOURCE REF#	PMI1485		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1486		G9790	PMI SOURCE REF#	PMI1486		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1487		G9791	PMI SOURCE REF#	PMI1487		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1488		G9792	PMI SOURCE REF#	PMI1488		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1489		G9793	PMI SOURCE REF#	PMI1489		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1490		G9798	PMI SOURCE REF#	PMI1490		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1491		G9795	PMI SOURCE REF#	PMI1491		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1492		G9794	PMI SOURCE REF#	PMI1492		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1493		G9797	PMI SOURCE REF#	PMI1493		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1494		G9799	PMI SOURCE REF#	PMI1494		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1495		G9800	PMI SOURCE REF#	PMI1495		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1496		G9801	PMI SOURCE REF#	PMI1496		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1497		G9802	PMI SOURCE REF#	PMI1497		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1498		G9804	PMI SOURCE REF#	PMI1498		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1499		G9805	PMI SOURCE REF#	PMI1499		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1500		G9806	PMI SOURCE REF#	PMI1500		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1501		G9803	PMI SOURCE REF#	PMI1501		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1502			PMI SOURCE REF#	PMI1502		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1503			PMI SOURCE REF#	PMI1503		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1504		G9807	PMI SOURCE REF#	PMI1504		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1505		G9728	PMI SOURCE REF#	PMI1505		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1506		G9813	PMI SOURCE REF#	PMI1506		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1507		G9811	PMI SOURCE REF#	PMI1507		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1508		G9814	PMI SOURCE REF#	PMI1508		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1509		G9812	PMI SOURCE REF#	PMI1509		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1510		G9815	PMI SOURCE REF#	PMI1510		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1511			PMI SOURCE REF#	PMI1511		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1512			PMI SOURCE REF#	PMI1512		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1513		G9816	PMI SOURCE REF#	PMI1513		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1514		G9819	PMI SOURCE REF#	PMI1514		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1515		G9817	PMI SOURCE REF#	PMI1515		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1516		G9820	PMI SOURCE REF#	PMI1516		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1517		G9818	PMI SOURCE REF#	PMI1517		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1518		G9822	PMI SOURCE REF#	PMI1518		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1519			PMI SOURCE REF#	PMI1519		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1520		G9824	PMI SOURCE REF#	PMI1520		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1521		G9821	PMI SOURCE REF#	PMI1521		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1522		G9781	PMI SOURCE REF#	PMI1522		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1523		G9828	PMI SOURCE REF#	PMI1523		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1524		G9826	PMI SOURCE REF#	PMI1524		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1525		G9829	PMI SOURCE REF#	PMI1525		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1526		G9827	PMI SOURCE REF#	PMI1526		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1527		G9831	PMI SOURCE REF#	PMI1527		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1528		G9830	PMI SOURCE REF#	PMI1528		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1529		G9832	PMI SOURCE REF#	PMI1529		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1530		G9835	PMI SOURCE REF#	PMI1530		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1531		G9833	PMI SOURCE REF#	PMI1531		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1532		G9834	PMI SOURCE REF#	PMI1532		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1533		G9836	PMI SOURCE REF#	PMI1533		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1534			PMI SOURCE REF#	PMI1534		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1535			PMI SOURCE REF#	PMI1535		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1536		G9796	PMI SOURCE REF#	PMI1536		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1537			PMI SOURCE REF#	PMI1537		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1538			PMI SOURCE REF#	PMI1538		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1539		G9838	PMI SOURCE REF#	PMI1539		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1540		G9839	PMI SOURCE REF#	PMI1540		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1541		G9840	PMI SOURCE REF#	PMI1541		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1542		G9842	PMI SOURCE REF#	PMI1542		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1543		G9841	PMI SOURCE REF#	PMI1543		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1544		G9843	PMI SOURCE REF#	PMI1544		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1545		G9844	PMI SOURCE REF#	PMI1545		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1546		G9845	PMI SOURCE REF#	PMI1546		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1547		G9847	PMI SOURCE REF#	PMI1547		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1548		G9846	PMI SOURCE REF#	PMI1548		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1549		G9851	PMI SOURCE REF#	PMI1549		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1550		G9852	PMI SOURCE REF#	PMI1550		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1551		G9854	PMI SOURCE REF#	PMI1551		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1552		G9856	PMI SOURCE REF#	PMI1552		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
PresidentsMalariaInitiative	PMI1553		G9853	PMI SOURCE REF#	PMI1553		pool	OBI	0000181	female	PATO	0000383	NR	adult	IDOMAL	0000655	2-5	day	UO	0000033
