Sample Name	Assay Name	Description	Protocol REF	Protocol REF	Characteristics [species assay result (VBcv:0000961)]	Term Source REF	Term Accession Number	Comment [ASSI]
MAP.28905	MAP.28905.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28906	MAP.28906.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28907	MAP.28907.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28908	MAP.28908.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28909	MAP.28909.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28910	MAP.28910.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28911	MAP.28911.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28912	MAP.28912.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28913	MAP.28913.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28942	MAP.28942.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28943	MAP.28943.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.28944	MAP.28944.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28945	MAP.28945.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.28946	MAP.28946.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28947	MAP.28947.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.28948	MAP.28948.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28949	MAP.28949.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.28950	MAP.28950.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28951	MAP.28951.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.28952	MAP.28952.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28953	MAP.28953.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.28954	MAP.28954.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28955	MAP.28955.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.28956	MAP.28956.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28957	MAP.28957.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.28958	MAP.28958.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28959	MAP.28959.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.28960	MAP.28960.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28961	MAP.28961.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.28962	MAP.28962.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28963	MAP.28963.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.28964	MAP.28964.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28965	MAP.28965.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.28966	MAP.28966.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28967	MAP.28967.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.28968	MAP.28968.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28969	MAP.28969.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.28970	MAP.28970.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28971	MAP.28971.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.28972	MAP.28972.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28973	MAP.28973.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.28974	MAP.28974.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28975	MAP.28975.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.28976	MAP.28976.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28977	MAP.28977.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.28978	MAP.28978.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28979	MAP.28979.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.28987	MAP.28987.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28988	MAP.28988.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28989	MAP.28989.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28990	MAP.28990.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28991	MAP.28991.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28992	MAP.28992.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28993	MAP.28993.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28994	MAP.28994.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28995	MAP.28995.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28996	MAP.28996.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28997	MAP.28997.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28998	MAP.28998.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.28999	MAP.28999.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29000	MAP.29000.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29001	MAP.29001.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29002	MAP.29002.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29003	MAP.29003.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29004	MAP.29004.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29005	MAP.29005.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29006	MAP.29006.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29007	MAP.29007.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29008	MAP.29008.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29009	MAP.29009.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29010	MAP.29010.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29011	MAP.29011.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29012	MAP.29012.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29013	MAP.29013.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29014	MAP.29014.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29016	MAP.29016.spid		morphology		Anopheles moucheti Evans, 1925	MIRO	40003540	
MAP.29017	MAP.29017.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29019	MAP.29019.spid		morphology		Anopheles moucheti Evans, 1925	MIRO	40003540	
MAP.29020	MAP.29020.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29022	MAP.29022.spid		morphology		Anopheles moucheti Evans, 1925	MIRO	40003540	
MAP.29023	MAP.29023.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29025	MAP.29025.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29026	MAP.29026.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29027	MAP.29027.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29028	MAP.29028.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29029	MAP.29029.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29030	MAP.29030.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29031	MAP.29031.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29032	MAP.29032.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29033	MAP.29033.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29034	MAP.29034.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29035	MAP.29035.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29036	MAP.29036.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29040	MAP.29040.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29041	MAP.29041.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29042	MAP.29042.spid				Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.29043	MAP.29043.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29044	MAP.29044.spid				Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.29045	MAP.29045.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29046	MAP.29046.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29047	MAP.29047.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29048	MAP.29048.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29049	MAP.29049.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29050	MAP.29050.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29051	MAP.29051.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29052	MAP.29052.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29053	MAP.29053.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29054	MAP.29054.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29055	MAP.29055.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29056	MAP.29056.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29057	MAP.29057.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29070	MAP.29070.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29071	MAP.29071.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29072	MAP.29072.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29073	MAP.29073.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29074	MAP.29074.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29075	MAP.29075.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29076	MAP.29076.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29077	MAP.29077.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29078	MAP.29078.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29088	MAP.29088.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29090	MAP.29090.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29092	MAP.29092.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29099	MAP.29099.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29101	MAP.29101.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29102	MAP.29102.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29105	MAP.29105.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29106	MAP.29106.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29113	MAP.29113.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29119	MAP.29119.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29120	MAP.29120.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29121	MAP.29121.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29122	MAP.29122.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29123	MAP.29123.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29126	MAP.29126.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29129	MAP.29129.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29130	MAP.29130.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29131	MAP.29131.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29132	MAP.29132.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29133	MAP.29133.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29134	MAP.29134.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29135	MAP.29135.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29136	MAP.29136.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29137	MAP.29137.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29138	MAP.29138.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29139	MAP.29139.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29140	MAP.29140.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29141	MAP.29141.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29142	MAP.29142.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29143	MAP.29143.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29144	MAP.29144.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29161	MAP.29161.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29162	MAP.29162.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29163	MAP.29163.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29164	MAP.29164.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29165	MAP.29165.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29166	MAP.29166.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29167	MAP.29167.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29168	MAP.29168.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29169	MAP.29169.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29170	MAP.29170.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29171	MAP.29171.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29186	MAP.29186.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29187	MAP.29187.spid				Anopheles nili species complex	MIRO	40003551	
MAP.29188	MAP.29188.spid			polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	form S
MAP.29189	MAP.29189.spid			polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	form S
MAP.29190	MAP.29190.spid			polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	form S
MAP.29191	MAP.29191.spid			polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	form S
MAP.29192	MAP.29192.spid			polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	form S
MAP.29193	MAP.29193.spid			polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	form S
MAP.29195	MAP.29195.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29196	MAP.29196.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29197	MAP.29197.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29198	MAP.29198.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29199	MAP.29199.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29200	MAP.29200.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29201	MAP.29201.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29202	MAP.29202.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29203	MAP.29203.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29204	MAP.29204.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29205	MAP.29205.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29206	MAP.29206.spid				Anopheles nili species complex	MIRO	40003551	
MAP.29207	MAP.29207.spid				Anopheles nili species complex	MIRO	40003551	
MAP.29208	MAP.29208.spid				Anopheles nili species complex	MIRO	40003551	
MAP.29209	MAP.29209.spid				Anopheles nili species complex	MIRO	40003551	
MAP.29210	MAP.29210.spid				Anopheles nili species complex	MIRO	40003551	
MAP.29211	MAP.29211.spid				Anopheles nili species complex	MIRO	40003551	
MAP.29212	MAP.29212.spid				Anopheles nili species complex	MIRO	40003551	
MAP.29213	MAP.29213.spid				Anopheles nili species complex	MIRO	40003551	
MAP.29214	MAP.29214.spid				Anopheles nili species complex	MIRO	40003551	
MAP.29215	MAP.29215.spid				Anopheles nili species complex	MIRO	40003551	
MAP.29216	MAP.29216.spid				Anopheles nili species complex	MIRO	40003551	
MAP.29249	MAP.29249.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29250	MAP.29250.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29251	MAP.29251.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29272	MAP.29272.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	 Savannah
MAP.29273	MAP.29273.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	 Savannah
MAP.29274	MAP.29274.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	 Mopti (95%) & Savannah (5%)
MAP.29275	MAP.29275.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	 Mopti (95%) & Savannah (5%)
MAP.29276	MAP.29276.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29290	MAP.29290.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29291	MAP.29291.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29292	MAP.29292.spid				Anopheles nili species complex	MIRO	40003551	
MAP.29313	MAP.29313.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29314	MAP.29314.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29315	MAP.29315.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29316	MAP.29316.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29317	MAP.29317.spid		morphology		Anopheles nili species complex	MIRO	40003551	
MAP.29338	MAP.29338.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29339	MAP.29339.spid		morphology		Anopheles nili species complex	MIRO	40003551	
MAP.29400	MAP.29400.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29403	MAP.29403.spid		chromosomal banding sequences	morphology	Anopheles melas Theobald, 1903	MIRO	40003532	
MAP.29404	MAP.29404.spid		chromosomal banding sequences	morphology	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29405	MAP.29405.spid		chromosomal banding sequences	morphology	Anopheles melas Theobald, 1903	MIRO	40003532	
MAP.29406	MAP.29406.spid		chromosomal banding sequences	morphology	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29407	MAP.29407.spid		chromosomal banding sequences	morphology	Anopheles melas Theobald, 1903	MIRO	40003532	
MAP.29408	MAP.29408.spid		chromosomal banding sequences	morphology	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29409	MAP.29409.spid		chromosomal banding sequences	morphology	Anopheles melas Theobald, 1903	MIRO	40003532	
MAP.29410	MAP.29410.spid		chromosomal banding sequences	morphology	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29411	MAP.29411.spid		chromosomal banding sequences	morphology	Anopheles melas Theobald, 1903	MIRO	40003532	
MAP.29412	MAP.29412.spid		chromosomal banding sequences	morphology	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29413	MAP.29413.spid		chromosomal banding sequences	morphology	Anopheles melas Theobald, 1903	MIRO	40003532	
MAP.29414	MAP.29414.spid		chromosomal banding sequences	morphology	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29415	MAP.29415.spid		chromosomal banding sequences	morphology	Anopheles melas Theobald, 1903	MIRO	40003532	
MAP.29416	MAP.29416.spid		chromosomal banding sequences	morphology	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29417	MAP.29417.spid				Anopheles nili species complex	MIRO	40003551	
MAP.29421	MAP.29421.spid				Anopheles moucheti Evans, 1925	MIRO	40003540	
MAP.29422	MAP.29422.spid				Anopheles moucheti Evans, 1925	MIRO	40003540	
MAP.29423	MAP.29423.spid				Anopheles moucheti Evans, 1925	MIRO	40003540	
MAP.29424	MAP.29424.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29425	MAP.29425.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29427	MAP.29427.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29428	MAP.29428.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29429	MAP.29429.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29430	MAP.29430.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29458	MAP.29458.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29460	MAP.29460.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29462	MAP.29462.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29464	MAP.29464.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29466	MAP.29466.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29468	MAP.29468.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29470	MAP.29470.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29472	MAP.29472.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29474	MAP.29474.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29478	MAP.29478.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29479	MAP.29479.spid		morphology		Anopheles nili species complex	MIRO	40003551	
MAP.29480	MAP.29480.spid		morphology		Anopheles nili species complex	MIRO	40003551	
MAP.29481	MAP.29481.spid		morphology		Anopheles nili species complex	MIRO	40003551	
MAP.29482	MAP.29482.spid		morphology		Anopheles nili species complex	MIRO	40003551	
MAP.29483	MAP.29483.spid		morphology		Anopheles nili species complex	MIRO	40003551	
MAP.29485	MAP.29485.spid				Anopheles nili species complex	MIRO	40003551	
MAP.29486	MAP.29486.spid				Anopheles nili species complex	MIRO	40003551	
MAP.29487	MAP.29487.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29488	MAP.29488.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29489	MAP.29489.spid				Anopheles nili species complex	MIRO	40003551	
MAP.29490	MAP.29490.spid				Anopheles nili species complex	MIRO	40003551	
MAP.29491	MAP.29491.spid				Anopheles nili species complex	MIRO	40003551	
MAP.29492	MAP.29492.spid				Anopheles nili species complex	MIRO	40003551	
MAP.29493	MAP.29493.spid				Anopheles nili species complex	MIRO	40003551	
MAP.29494	MAP.29494.spid				Anopheles nili species complex	MIRO	40003551	
MAP.29495	MAP.29495.spid				Anopheles nili species complex	MIRO	40003551	
MAP.29681	MAP.29681.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29682	MAP.29682.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29711	MAP.29711.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.29712	MAP.29712.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29713	MAP.29713.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.29714	MAP.29714.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29715	MAP.29715.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29716	MAP.29716.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.29717	MAP.29717.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29718	MAP.29718.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.29719	MAP.29719.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29720	MAP.29720.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.29722	MAP.29722.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29723	MAP.29723.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29724	MAP.29724.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.29725	MAP.29725.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29726	MAP.29726.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29727	MAP.29727.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.29728	MAP.29728.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29729	MAP.29729.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29730	MAP.29730.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.29732	MAP.29732.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29733	MAP.29733.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29734	MAP.29734.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29735	MAP.29735.spid		morphology	polymerase chain reaction method	Anopheles nili species complex	MIRO	40003551	
MAP.29736	MAP.29736.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29737	MAP.29737.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29739	MAP.29739.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.29740	MAP.29740.spid		morphology	polymerase chain reaction method	Anopheles moucheti Evans, 1925	MIRO	40003540	
MAP.29741	MAP.29741.spid		morphology	polymerase chain reaction method	Anopheles nili species complex	MIRO	40003551	
MAP.29742	MAP.29742.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29743	MAP.29743.spid		morphology	polymerase chain reaction method	Anopheles nili species complex	MIRO	40003551	
MAP.29744	MAP.29744.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.29745	MAP.29745.spid		morphology	polymerase chain reaction method	Anopheles moucheti Evans, 1925	MIRO	40003540	
MAP.29746	MAP.29746.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.29747	MAP.29747.spid		morphology	polymerase chain reaction method	Anopheles nili species complex	MIRO	40003551	
MAP.29748	MAP.29748.spid		morphology	polymerase chain reaction method	Anopheles funestus Giles, 1900	MIRO	40003834	
