Source Name	Sample Name	Description	Material Type	Term Source REF	Term Accession Number	Source	Comment [PubMed ID]	Comment [MAP ID]
malariaAtlas	MAP.31996		population	OBI	0000181	Touré, Y.T., Petrarca, V., Traoré, S.F., Coulibaly, A., Maiga, H.M., Sankaré, O., Sow, M., Di Deco, M.A. and Coluzzi, M. (1998).  <b>The distribution and inversion polymorphism of chromosomally recognized taxa of the <i>Anopheles gambiae</i> complex in Mali, West Africa.</b> <i>Parassitologia</i>, <b>40</b>(4):477-511	10645562	MAP.31996
malariaAtlas	MAP.32001		population	OBI	0000181	Touré, Y.T., Petrarca, V., Traoré, S.F., Coulibaly, A., Maiga, H.M., Sankaré, O., Sow, M., Di Deco, M.A. and Coluzzi, M. (1998).  <b>The distribution and inversion polymorphism of chromosomally recognized taxa of the <i>Anopheles gambiae</i> complex in Mali, West Africa.</b> <i>Parassitologia</i>, <b>40</b>(4):477-511	10645562	MAP.32001
malariaAtlas	MAP.32002		population	OBI	0000181	Touré, Y.T., Petrarca, V., Traoré, S.F., Coulibaly, A., Maiga, H.M., Sankaré, O., Sow, M., Di Deco, M.A. and Coluzzi, M. (1998).  <b>The distribution and inversion polymorphism of chromosomally recognized taxa of the <i>Anopheles gambiae</i> complex in Mali, West Africa.</b> <i>Parassitologia</i>, <b>40</b>(4):477-511	10645562	MAP.32002
malariaAtlas	MAP.32003		population	OBI	0000181	Touré, Y.T., Petrarca, V., Traoré, S.F., Coulibaly, A., Maiga, H.M., Sankaré, O., Sow, M., Di Deco, M.A. and Coluzzi, M. (1998).  <b>The distribution and inversion polymorphism of chromosomally recognized taxa of the <i>Anopheles gambiae</i> complex in Mali, West Africa.</b> <i>Parassitologia</i>, <b>40</b>(4):477-511	10645562	MAP.32003
malariaAtlas	MAP.32004		population	OBI	0000181	Touré, Y.T., Petrarca, V., Traoré, S.F., Coulibaly, A., Maiga, H.M., Sankaré, O., Sow, M., Di Deco, M.A. and Coluzzi, M. (1998).  <b>The distribution and inversion polymorphism of chromosomally recognized taxa of the <i>Anopheles gambiae</i> complex in Mali, West Africa.</b> <i>Parassitologia</i>, <b>40</b>(4):477-511	10645562	MAP.32004
malariaAtlas	MAP.32006		population	OBI	0000181	Touré, Y.T., Petrarca, V., Traoré, S.F., Coulibaly, A., Maiga, H.M., Sankaré, O., Sow, M., Di Deco, M.A. and Coluzzi, M. (1998).  <b>The distribution and inversion polymorphism of chromosomally recognized taxa of the <i>Anopheles gambiae</i> complex in Mali, West Africa.</b> <i>Parassitologia</i>, <b>40</b>(4):477-511	10645562	MAP.32006
malariaAtlas	MAP.32008		population	OBI	0000181	Touré, Y.T., Petrarca, V., Traoré, S.F., Coulibaly, A., Maiga, H.M., Sankaré, O., Sow, M., Di Deco, M.A. and Coluzzi, M. (1998).  <b>The distribution and inversion polymorphism of chromosomally recognized taxa of the <i>Anopheles gambiae</i> complex in Mali, West Africa.</b> <i>Parassitologia</i>, <b>40</b>(4):477-511	10645562	MAP.32008
malariaAtlas	MAP.32010		population	OBI	0000181	Touré, Y.T., Petrarca, V., Traoré, S.F., Coulibaly, A., Maiga, H.M., Sankaré, O., Sow, M., Di Deco, M.A. and Coluzzi, M. (1998).  <b>The distribution and inversion polymorphism of chromosomally recognized taxa of the <i>Anopheles gambiae</i> complex in Mali, West Africa.</b> <i>Parassitologia</i>, <b>40</b>(4):477-511	10645562	MAP.32010
malariaAtlas	MAP.32012		population	OBI	0000181	Touré, Y.T., Petrarca, V., Traoré, S.F., Coulibaly, A., Maiga, H.M., Sankaré, O., Sow, M., Di Deco, M.A. and Coluzzi, M. (1998).  <b>The distribution and inversion polymorphism of chromosomally recognized taxa of the <i>Anopheles gambiae</i> complex in Mali, West Africa.</b> <i>Parassitologia</i>, <b>40</b>(4):477-511	10645562	MAP.32012
malariaAtlas	MAP.32014		population	OBI	0000181	Touré, Y.T., Petrarca, V., Traoré, S.F., Coulibaly, A., Maiga, H.M., Sankaré, O., Sow, M., Di Deco, M.A. and Coluzzi, M. (1998).  <b>The distribution and inversion polymorphism of chromosomally recognized taxa of the <i>Anopheles gambiae</i> complex in Mali, West Africa.</b> <i>Parassitologia</i>, <b>40</b>(4):477-511	10645562	MAP.32014
malariaAtlas	MAP.32016		population	OBI	0000181	Touré, Y.T., Petrarca, V., Traoré, S.F., Coulibaly, A., Maiga, H.M., Sankaré, O., Sow, M., Di Deco, M.A. and Coluzzi, M. (1998).  <b>The distribution and inversion polymorphism of chromosomally recognized taxa of the <i>Anopheles gambiae</i> complex in Mali, West Africa.</b> <i>Parassitologia</i>, <b>40</b>(4):477-511	10645562	MAP.32016
malariaAtlas	MAP.32018		population	OBI	0000181	Touré, Y.T., Petrarca, V., Traoré, S.F., Coulibaly, A., Maiga, H.M., Sankaré, O., Sow, M., Di Deco, M.A. and Coluzzi, M. (1998).  <b>The distribution and inversion polymorphism of chromosomally recognized taxa of the <i>Anopheles gambiae</i> complex in Mali, West Africa.</b> <i>Parassitologia</i>, <b>40</b>(4):477-511	10645562	MAP.32018
malariaAtlas	MAP.32020		population	OBI	0000181	Touré, Y.T., Petrarca, V., Traoré, S.F., Coulibaly, A., Maiga, H.M., Sankaré, O., Sow, M., Di Deco, M.A. and Coluzzi, M. (1998).  <b>The distribution and inversion polymorphism of chromosomally recognized taxa of the <i>Anopheles gambiae</i> complex in Mali, West Africa.</b> <i>Parassitologia</i>, <b>40</b>(4):477-511	10645562	MAP.32020
malariaAtlas	MAP.32027		population	OBI	0000181	Chandre, F., Manguin, S., Brengues, C., Dossou Yovo, J., Darriet, F., Diabate, A., Carnevale, P. and Guillet, P. (1999).  <b>Current distribution of a pyrethroid resistance gene (kdr) in <i>Anopheles gambiae</i> complex from west Africa and further evidence for reproductive isolation of the Mopti form.</b> <i>Parassitologia</i>, <b>41</b>(1-3):319-22	10697876	MAP.32027
malariaAtlas	MAP.32028		population	OBI	0000181	Chandre, F., Manguin, S., Brengues, C., Dossou Yovo, J., Darriet, F., Diabate, A., Carnevale, P. and Guillet, P. (1999).  <b>Current distribution of a pyrethroid resistance gene (kdr) in <i>Anopheles gambiae</i> complex from west Africa and further evidence for reproductive isolation of the Mopti form.</b> <i>Parassitologia</i>, <b>41</b>(1-3):319-22	10697876	MAP.32028
malariaAtlas	MAP.32029		population	OBI	0000181	Chandre, F., Manguin, S., Brengues, C., Dossou Yovo, J., Darriet, F., Diabate, A., Carnevale, P. and Guillet, P. (1999).  <b>Current distribution of a pyrethroid resistance gene (kdr) in <i>Anopheles gambiae</i> complex from west Africa and further evidence for reproductive isolation of the Mopti form.</b> <i>Parassitologia</i>, <b>41</b>(1-3):319-22	10697876	MAP.32029
malariaAtlas	MAP.32030		population	OBI	0000181	Chandre, F., Manguin, S., Brengues, C., Dossou Yovo, J., Darriet, F., Diabate, A., Carnevale, P. and Guillet, P. (1999).  <b>Current distribution of a pyrethroid resistance gene (kdr) in <i>Anopheles gambiae</i> complex from west Africa and further evidence for reproductive isolation of the Mopti form.</b> <i>Parassitologia</i>, <b>41</b>(1-3):319-22	10697876	MAP.32030
malariaAtlas	MAP.32031		population	OBI	0000181	Chandre, F., Manguin, S., Brengues, C., Dossou Yovo, J., Darriet, F., Diabate, A., Carnevale, P. and Guillet, P. (1999).  <b>Current distribution of a pyrethroid resistance gene (kdr) in <i>Anopheles gambiae</i> complex from west Africa and further evidence for reproductive isolation of the Mopti form.</b> <i>Parassitologia</i>, <b>41</b>(1-3):319-22	10697876	MAP.32031
malariaAtlas	MAP.32032		population	OBI	0000181	Chandre, F., Manguin, S., Brengues, C., Dossou Yovo, J., Darriet, F., Diabate, A., Carnevale, P. and Guillet, P. (1999).  <b>Current distribution of a pyrethroid resistance gene (kdr) in <i>Anopheles gambiae</i> complex from west Africa and further evidence for reproductive isolation of the Mopti form.</b> <i>Parassitologia</i>, <b>41</b>(1-3):319-22	10697876	MAP.32032
malariaAtlas	MAP.32037		population	OBI	0000181	Chandre, F., Manguin, S., Brengues, C., Dossou Yovo, J., Darriet, F., Diabate, A., Carnevale, P. and Guillet, P. (1999).  <b>Current distribution of a pyrethroid resistance gene (kdr) in <i>Anopheles gambiae</i> complex from west Africa and further evidence for reproductive isolation of the Mopti form.</b> <i>Parassitologia</i>, <b>41</b>(1-3):319-22	10697876	MAP.32037
malariaAtlas	MAP.32038		population	OBI	0000181	Chandre, F., Manguin, S., Brengues, C., Dossou Yovo, J., Darriet, F., Diabate, A., Carnevale, P. and Guillet, P. (1999).  <b>Current distribution of a pyrethroid resistance gene (kdr) in <i>Anopheles gambiae</i> complex from west Africa and further evidence for reproductive isolation of the Mopti form.</b> <i>Parassitologia</i>, <b>41</b>(1-3):319-22	10697876	MAP.32038
malariaAtlas	MAP.32039		population	OBI	0000181	Chandre, F., Manguin, S., Brengues, C., Dossou Yovo, J., Darriet, F., Diabate, A., Carnevale, P. and Guillet, P. (1999).  <b>Current distribution of a pyrethroid resistance gene (kdr) in <i>Anopheles gambiae</i> complex from west Africa and further evidence for reproductive isolation of the Mopti form.</b> <i>Parassitologia</i>, <b>41</b>(1-3):319-22	10697876	MAP.32039
malariaAtlas	MAP.32040		population	OBI	0000181	Chandre, F., Manguin, S., Brengues, C., Dossou Yovo, J., Darriet, F., Diabate, A., Carnevale, P. and Guillet, P. (1999).  <b>Current distribution of a pyrethroid resistance gene (kdr) in <i>Anopheles gambiae</i> complex from west Africa and further evidence for reproductive isolation of the Mopti form.</b> <i>Parassitologia</i>, <b>41</b>(1-3):319-22	10697876	MAP.32040
malariaAtlas	MAP.32043		population	OBI	0000181	Chandre, F., Manguin, S., Brengues, C., Dossou Yovo, J., Darriet, F., Diabate, A., Carnevale, P. and Guillet, P. (1999).  <b>Current distribution of a pyrethroid resistance gene (kdr) in <i>Anopheles gambiae</i> complex from west Africa and further evidence for reproductive isolation of the Mopti form.</b> <i>Parassitologia</i>, <b>41</b>(1-3):319-22	10697876	MAP.32043
malariaAtlas	MAP.32044		population	OBI	0000181	Chandre, F., Manguin, S., Brengues, C., Dossou Yovo, J., Darriet, F., Diabate, A., Carnevale, P. and Guillet, P. (1999).  <b>Current distribution of a pyrethroid resistance gene (kdr) in <i>Anopheles gambiae</i> complex from west Africa and further evidence for reproductive isolation of the Mopti form.</b> <i>Parassitologia</i>, <b>41</b>(1-3):319-22	10697876	MAP.32044
malariaAtlas	MAP.32047		population	OBI	0000181	Chandre, F., Manguin, S., Brengues, C., Dossou Yovo, J., Darriet, F., Diabate, A., Carnevale, P. and Guillet, P. (1999).  <b>Current distribution of a pyrethroid resistance gene (kdr) in <i>Anopheles gambiae</i> complex from west Africa and further evidence for reproductive isolation of the Mopti form.</b> <i>Parassitologia</i>, <b>41</b>(1-3):319-22	10697876	MAP.32047
malariaAtlas	MAP.32048		population	OBI	0000181	Chandre, F., Manguin, S., Brengues, C., Dossou Yovo, J., Darriet, F., Diabate, A., Carnevale, P. and Guillet, P. (1999).  <b>Current distribution of a pyrethroid resistance gene (kdr) in <i>Anopheles gambiae</i> complex from west Africa and further evidence for reproductive isolation of the Mopti form.</b> <i>Parassitologia</i>, <b>41</b>(1-3):319-22	10697876	MAP.32048
malariaAtlas	MAP.32049		population	OBI	0000181	Chandre, F., Manguin, S., Brengues, C., Dossou Yovo, J., Darriet, F., Diabate, A., Carnevale, P. and Guillet, P. (1999).  <b>Current distribution of a pyrethroid resistance gene (kdr) in <i>Anopheles gambiae</i> complex from west Africa and further evidence for reproductive isolation of the Mopti form.</b> <i>Parassitologia</i>, <b>41</b>(1-3):319-22	10697876	MAP.32049
malariaAtlas	MAP.32050		population	OBI	0000181	Chandre, F., Manguin, S., Brengues, C., Dossou Yovo, J., Darriet, F., Diabate, A., Carnevale, P. and Guillet, P. (1999).  <b>Current distribution of a pyrethroid resistance gene (kdr) in <i>Anopheles gambiae</i> complex from west Africa and further evidence for reproductive isolation of the Mopti form.</b> <i>Parassitologia</i>, <b>41</b>(1-3):319-22	10697876	MAP.32050
malariaAtlas	MAP.32051		population	OBI	0000181	Chandre, F., Manguin, S., Brengues, C., Dossou Yovo, J., Darriet, F., Diabate, A., Carnevale, P. and Guillet, P. (1999).  <b>Current distribution of a pyrethroid resistance gene (kdr) in <i>Anopheles gambiae</i> complex from west Africa and further evidence for reproductive isolation of the Mopti form.</b> <i>Parassitologia</i>, <b>41</b>(1-3):319-22	10697876	MAP.32051
malariaAtlas	MAP.32052		population	OBI	0000181	Chandre, F., Manguin, S., Brengues, C., Dossou Yovo, J., Darriet, F., Diabate, A., Carnevale, P. and Guillet, P. (1999).  <b>Current distribution of a pyrethroid resistance gene (kdr) in <i>Anopheles gambiae</i> complex from west Africa and further evidence for reproductive isolation of the Mopti form.</b> <i>Parassitologia</i>, <b>41</b>(1-3):319-22	10697876	MAP.32052
malariaAtlas	MAP.32053		population	OBI	0000181	Chandre, F., Manguin, S., Brengues, C., Dossou Yovo, J., Darriet, F., Diabate, A., Carnevale, P. and Guillet, P. (1999).  <b>Current distribution of a pyrethroid resistance gene (kdr) in <i>Anopheles gambiae</i> complex from west Africa and further evidence for reproductive isolation of the Mopti form.</b> <i>Parassitologia</i>, <b>41</b>(1-3):319-22	10697876	MAP.32053
malariaAtlas	MAP.32054		population	OBI	0000181	Chandre, F., Manguin, S., Brengues, C., Dossou Yovo, J., Darriet, F., Diabate, A., Carnevale, P. and Guillet, P. (1999).  <b>Current distribution of a pyrethroid resistance gene (kdr) in <i>Anopheles gambiae</i> complex from west Africa and further evidence for reproductive isolation of the Mopti form.</b> <i>Parassitologia</i>, <b>41</b>(1-3):319-22	10697876	MAP.32054
malariaAtlas	MAP.32055		population	OBI	0000181	Chandre, F., Manguin, S., Brengues, C., Dossou Yovo, J., Darriet, F., Diabate, A., Carnevale, P. and Guillet, P. (1999).  <b>Current distribution of a pyrethroid resistance gene (kdr) in <i>Anopheles gambiae</i> complex from west Africa and further evidence for reproductive isolation of the Mopti form.</b> <i>Parassitologia</i>, <b>41</b>(1-3):319-22	10697876	MAP.32055
malariaAtlas	MAP.32056		population	OBI	0000181	Chandre, F., Manguin, S., Brengues, C., Dossou Yovo, J., Darriet, F., Diabate, A., Carnevale, P. and Guillet, P. (1999).  <b>Current distribution of a pyrethroid resistance gene (kdr) in <i>Anopheles gambiae</i> complex from west Africa and further evidence for reproductive isolation of the Mopti form.</b> <i>Parassitologia</i>, <b>41</b>(1-3):319-22	10697876	MAP.32056
malariaAtlas	MAP.32057		population	OBI	0000181	Chandre, F., Manguin, S., Brengues, C., Dossou Yovo, J., Darriet, F., Diabate, A., Carnevale, P. and Guillet, P. (1999).  <b>Current distribution of a pyrethroid resistance gene (kdr) in <i>Anopheles gambiae</i> complex from west Africa and further evidence for reproductive isolation of the Mopti form.</b> <i>Parassitologia</i>, <b>41</b>(1-3):319-22	10697876	MAP.32057
malariaAtlas	MAP.32058		population	OBI	0000181	Chandre, F., Manguin, S., Brengues, C., Dossou Yovo, J., Darriet, F., Diabate, A., Carnevale, P. and Guillet, P. (1999).  <b>Current distribution of a pyrethroid resistance gene (kdr) in <i>Anopheles gambiae</i> complex from west Africa and further evidence for reproductive isolation of the Mopti form.</b> <i>Parassitologia</i>, <b>41</b>(1-3):319-22	10697876	MAP.32058
malariaAtlas	MAP.32083		population	OBI	0000181	Hunt, R.H. and Coetzee, M. (1989).  <b>A parasitological, cytogenetic and biochemical study of <i>Anopheles gambiae</i> (Diptera: Culicidae) from the People's Republic of Congo.</b> <i>Suid-Afrikaanse Tydskrif vir Geneeskunde</i>, <b>76</b>(7):362-4	2799583	MAP.32083
malariaAtlas	MAP.32101		population	OBI	0000181	Lochouarn, L., Dia, I., Boccolini, D., Coluzzi, M. and Fontenille, D. (1998).  <b>Bionomical and cytogenetic heterogeneities of <i>Anopheles funestus</i> in Senegal.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>92</b>(6):607-12	10326101	MAP.32101
malariaAtlas	MAP.32102		population	OBI	0000181	Lochouarn, L., Dia, I., Boccolini, D., Coluzzi, M. and Fontenille, D. (1998).  <b>Bionomical and cytogenetic heterogeneities of <i>Anopheles funestus</i> in Senegal.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>92</b>(6):607-12	10326101	MAP.32102
malariaAtlas	MAP.32103		population	OBI	0000181	Lochouarn, L., Dia, I., Boccolini, D., Coluzzi, M. and Fontenille, D. (1998).  <b>Bionomical and cytogenetic heterogeneities of <i>Anopheles funestus</i> in Senegal.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>92</b>(6):607-12	10326101	MAP.32103
malariaAtlas	MAP.32104		population	OBI	0000181	Lochouarn, L., Dia, I., Boccolini, D., Coluzzi, M. and Fontenille, D. (1998).  <b>Bionomical and cytogenetic heterogeneities of <i>Anopheles funestus</i> in Senegal.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>92</b>(6):607-12	10326101	MAP.32104
malariaAtlas	MAP.32105		population	OBI	0000181	Lochouarn, L., Dia, I., Boccolini, D., Coluzzi, M. and Fontenille, D. (1998).  <b>Bionomical and cytogenetic heterogeneities of <i>Anopheles funestus</i> in Senegal.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>92</b>(6):607-12	10326101	MAP.32105
malariaAtlas	MAP.32106		population	OBI	0000181	Lochouarn, L., Dia, I., Boccolini, D., Coluzzi, M. and Fontenille, D. (1998).  <b>Bionomical and cytogenetic heterogeneities of <i>Anopheles funestus</i> in Senegal.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>92</b>(6):607-12	10326101	MAP.32106
malariaAtlas	MAP.32107		population	OBI	0000181	Lochouarn, L., Dia, I., Boccolini, D., Coluzzi, M. and Fontenille, D. (1998).  <b>Bionomical and cytogenetic heterogeneities of <i>Anopheles funestus</i> in Senegal.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>92</b>(6):607-12	10326101	MAP.32107
malariaAtlas	MAP.32108		population	OBI	0000181	Lochouarn, L., Dia, I., Boccolini, D., Coluzzi, M. and Fontenille, D. (1998).  <b>Bionomical and cytogenetic heterogeneities of <i>Anopheles funestus</i> in Senegal.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>92</b>(6):607-12	10326101	MAP.32108
malariaAtlas	MAP.32109		population	OBI	0000181	Lochouarn, L., Dia, I., Boccolini, D., Coluzzi, M. and Fontenille, D. (1998).  <b>Bionomical and cytogenetic heterogeneities of <i>Anopheles funestus</i> in Senegal.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>92</b>(6):607-12	10326101	MAP.32109
malariaAtlas	MAP.32110		population	OBI	0000181	Lochouarn, L., Dia, I., Boccolini, D., Coluzzi, M. and Fontenille, D. (1998).  <b>Bionomical and cytogenetic heterogeneities of <i>Anopheles funestus</i> in Senegal.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>92</b>(6):607-12	10326101	MAP.32110
malariaAtlas	MAP.32111		population	OBI	0000181	Lochouarn, L., Dia, I., Boccolini, D., Coluzzi, M. and Fontenille, D. (1998).  <b>Bionomical and cytogenetic heterogeneities of <i>Anopheles funestus</i> in Senegal.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>92</b>(6):607-12	10326101	MAP.32111
malariaAtlas	MAP.32112		population	OBI	0000181	Lochouarn, L., Dia, I., Boccolini, D., Coluzzi, M. and Fontenille, D. (1998).  <b>Bionomical and cytogenetic heterogeneities of <i>Anopheles funestus</i> in Senegal.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>92</b>(6):607-12	10326101	MAP.32112
malariaAtlas	MAP.32113		population	OBI	0000181	Lochouarn, L., Dia, I., Boccolini, D., Coluzzi, M. and Fontenille, D. (1998).  <b>Bionomical and cytogenetic heterogeneities of <i>Anopheles funestus</i> in Senegal.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>92</b>(6):607-12	10326101	MAP.32113
malariaAtlas	MAP.32114		population	OBI	0000181	Lochouarn, L., Dia, I., Boccolini, D., Coluzzi, M. and Fontenille, D. (1998).  <b>Bionomical and cytogenetic heterogeneities of <i>Anopheles funestus</i> in Senegal.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>92</b>(6):607-12	10326101	MAP.32114
malariaAtlas	MAP.32115		population	OBI	0000181	Lochouarn, L., Dia, I., Boccolini, D., Coluzzi, M. and Fontenille, D. (1998).  <b>Bionomical and cytogenetic heterogeneities of <i>Anopheles funestus</i> in Senegal.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>92</b>(6):607-12	10326101	MAP.32115
malariaAtlas	MAP.32116		population	OBI	0000181	Lochouarn, L., Dia, I., Boccolini, D., Coluzzi, M. and Fontenille, D. (1998).  <b>Bionomical and cytogenetic heterogeneities of <i>Anopheles funestus</i> in Senegal.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>92</b>(6):607-12	10326101	MAP.32116
malariaAtlas	MAP.32117		population	OBI	0000181	Lochouarn, L., Dia, I., Boccolini, D., Coluzzi, M. and Fontenille, D. (1998).  <b>Bionomical and cytogenetic heterogeneities of <i>Anopheles funestus</i> in Senegal.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>92</b>(6):607-12	10326101	MAP.32117
malariaAtlas	MAP.32118		population	OBI	0000181	Lochouarn, L., Dia, I., Boccolini, D., Coluzzi, M. and Fontenille, D. (1998).  <b>Bionomical and cytogenetic heterogeneities of <i>Anopheles funestus</i> in Senegal.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>92</b>(6):607-12	10326101	MAP.32118
malariaAtlas	MAP.32119		population	OBI	0000181	Lochouarn, L., Dia, I., Boccolini, D., Coluzzi, M. and Fontenille, D. (1998).  <b>Bionomical and cytogenetic heterogeneities of <i>Anopheles funestus</i> in Senegal.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>92</b>(6):607-12	10326101	MAP.32119
malariaAtlas	MAP.32120		population	OBI	0000181	Lochouarn, L., Dia, I., Boccolini, D., Coluzzi, M. and Fontenille, D. (1998).  <b>Bionomical and cytogenetic heterogeneities of <i>Anopheles funestus</i> in Senegal.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>92</b>(6):607-12	10326101	MAP.32120
malariaAtlas	MAP.32121		population	OBI	0000181	Lochouarn, L., Dia, I., Boccolini, D., Coluzzi, M. and Fontenille, D. (1998).  <b>Bionomical and cytogenetic heterogeneities of <i>Anopheles funestus</i> in Senegal.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>92</b>(6):607-12	10326101	MAP.32121
malariaAtlas	MAP.32122		population	OBI	0000181	Lochouarn, L., Dia, I., Boccolini, D., Coluzzi, M. and Fontenille, D. (1998).  <b>Bionomical and cytogenetic heterogeneities of <i>Anopheles funestus</i> in Senegal.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>92</b>(6):607-12	10326101	MAP.32122
malariaAtlas	MAP.32123		population	OBI	0000181	Lochouarn, L., Dia, I., Boccolini, D., Coluzzi, M. and Fontenille, D. (1998).  <b>Bionomical and cytogenetic heterogeneities of <i>Anopheles funestus</i> in Senegal.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>92</b>(6):607-12	10326101	MAP.32123
malariaAtlas	MAP.32125		population	OBI	0000181	Lanzaro, G.C., Touré, Y.T., Carnahan, J., Zheng, L., Dolo, G., Traoré, S., Petrarca, V., Vernick, K.D. and Taylor, C.E. (1998).  <b>Complexities in the genetic structure of <i>Anopheles gambiae</i> populations in west Africa as revealed by microsatellite DNA analysis.</b> <i>Proceedings of the National Academy of Sciences of the United States of America</i>, <b>95</b>(24):14260-5	9826688	MAP.32125
malariaAtlas	MAP.32127		population	OBI	0000181	Lanzaro, G.C., Touré, Y.T., Carnahan, J., Zheng, L., Dolo, G., Traoré, S., Petrarca, V., Vernick, K.D. and Taylor, C.E. (1998).  <b>Complexities in the genetic structure of <i>Anopheles gambiae</i> populations in west Africa as revealed by microsatellite DNA analysis.</b> <i>Proceedings of the National Academy of Sciences of the United States of America</i>, <b>95</b>(24):14260-5	9826688	MAP.32127
malariaAtlas	MAP.32194		population	OBI	0000181	Sarr, J.B., Remoue, F., Samb, B., Dia, I., Guindo, S., Sow, C., Maiga, S., Tine, S., Thiam, C., Schacht, A.M., Simondon, F., Konate, L. and Riveau, G. (2007).  <b>Evaluation of antibody response to <i>Plasmodium falciparum</i> in children according to exposure of <i>Anopheles gambiae</i> s.l. or <i>Anopheles funestus</i> vectors.</b> <i>Malaria Journal</i>, <b>6</b>:117	17764568	MAP.32194
malariaAtlas	MAP.32195		population	OBI	0000181	Sarr, J.B., Remoue, F., Samb, B., Dia, I., Guindo, S., Sow, C., Maiga, S., Tine, S., Thiam, C., Schacht, A.M., Simondon, F., Konate, L. and Riveau, G. (2007).  <b>Evaluation of antibody response to <i>Plasmodium falciparum</i> in children according to exposure of <i>Anopheles gambiae</i> s.l. or <i>Anopheles funestus</i> vectors.</b> <i>Malaria Journal</i>, <b>6</b>:117	17764568	MAP.32195
malariaAtlas	MAP.32196		population	OBI	0000181	Sarr, J.B., Remoue, F., Samb, B., Dia, I., Guindo, S., Sow, C., Maiga, S., Tine, S., Thiam, C., Schacht, A.M., Simondon, F., Konate, L. and Riveau, G. (2007).  <b>Evaluation of antibody response to <i>Plasmodium falciparum</i> in children according to exposure of <i>Anopheles gambiae</i> s.l. or <i>Anopheles funestus</i> vectors.</b> <i>Malaria Journal</i>, <b>6</b>:117	17764568	MAP.32196
malariaAtlas	MAP.32197		population	OBI	0000181	Sarr, J.B., Remoue, F., Samb, B., Dia, I., Guindo, S., Sow, C., Maiga, S., Tine, S., Thiam, C., Schacht, A.M., Simondon, F., Konate, L. and Riveau, G. (2007).  <b>Evaluation of antibody response to <i>Plasmodium falciparum</i> in children according to exposure of <i>Anopheles gambiae</i> s.l. or <i>Anopheles funestus</i> vectors.</b> <i>Malaria Journal</i>, <b>6</b>:117	17764568	MAP.32197
malariaAtlas	MAP.32222		population	OBI	0000181	Cohuet, A., Dia, I., Simard, F., Raymond, M. and Fontenille, D. (2004).  <b>Population structure of the malaria vector <i>Anopheles funestus</i> in Senegal based on microsatellite and cytogenetic data.</b> <i>Insect Molecular Biology</i>, <b>13</b>(3):251-8	15157226	MAP.32222
malariaAtlas	MAP.32223		population	OBI	0000181	Cohuet, A., Dia, I., Simard, F., Raymond, M. and Fontenille, D. (2004).  <b>Population structure of the malaria vector <i>Anopheles funestus</i> in Senegal based on microsatellite and cytogenetic data.</b> <i>Insect Molecular Biology</i>, <b>13</b>(3):251-8	15157226	MAP.32223
malariaAtlas	MAP.32224		population	OBI	0000181	Cohuet, A., Dia, I., Simard, F., Raymond, M. and Fontenille, D. (2004).  <b>Population structure of the malaria vector <i>Anopheles funestus</i> in Senegal based on microsatellite and cytogenetic data.</b> <i>Insect Molecular Biology</i>, <b>13</b>(3):251-8	15157226	MAP.32224
malariaAtlas	MAP.32231		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32231
